# Time-averaged data for fix stress
# TimeStep c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
8944000 -167.461 245.613 -93.7919 57.3783 -20.5705 27.1929
8946000 44.0221 143.82 -63.4646 -41.9353 132.154 51.6634
8948000 -9.33504 92.724 -131.824 -23.9168 116.07 35.7028
8950000 -97.4481 12.6711 -207.1 -97.7681 -19.8848 -10.9396
8952000 102.324 25.0552 7.19293 -45.7933 -86.0047 -9.21021
8954000 -66.6684 -89.3156 -43.8552 -135.03 -12.5114 94.0282
8956000 94.9114 61.5453 -128.491 -48.8835 -27.4074 87.8694
8958000 70.9787 237.679 -238.82 -20.4248 -10.398 38.5979
8960000 -189.296 121.314 -262.431 -68.3894 6.26002 31.0574
8962000 -77.7087 84.0343 -222.314 -144.422 -69.842 43.2627
8964000 -124.467 80.82 79.5746 -8.19012 -88.4487 48.1272
8966000 150.862 28.7213 -27.5565 17.7821 23.6579 59.8478
8968000 120.93 -6.66139 -60.1592 29.533 -1.79994 13.0173
8970000 71.4053 -52.7058 -66.4728 -34.8461 -25.2507 83.5009
8972000 202.309 32.8921 -50.5533 -2.29316 -50.9199 60.6877
8974000 -18.2368 74.8549 44.0101 -45.2208 141.769 165.818
8976000 -60.7411 25.2601 121.297 -114.17 -39.305 142.588
8978000 -116.601 133.496 -88.9133 1.34236 -7.04373 87.9424
8980000 -130.972 152.617 2.58606 -46.8274 97.4406 16.9914
8982000 148.732 133.771 -254.552 15.1502 120.992 116.264
8984000 157.912 296.993 -250.932 -4.90789 53.7699 51.8129
8986000 -31.3819 230.485 -256.984 -94.2754 59.668 18.4317
8988000 -45.0782 122.689 -112.295 -3.37341 -46.9336 77.5013
8990000 -33.4863 -115.029 12.8354 -63.1573 -60.8613 71.5861
8992000 -21.874 -23.5284 -10.7134 68.9118 -159.772 27.6665
8994000 -36.5959 31.4896 -213.141 14.1401 -145.216 -44.1867
8996000 25.6531 39.9005 -255.068 1.14701 -111.152 -224.811
8998000 109.415 -134.81 -12.1315 30.2802 -126.372 -130.804
9000000 234.244 -140.987 -99.3373 -63.1457 -103.677 -24.8081
9002000 196.175 -107.426 151.807 -10.4863 -38.3568 -101.684
9004000 84.9071 128.697 -129.24 -10.3157 29.3766 16.5379
9006000 -41.4795 110.144 -60.7338 60.9067 138.894 61.6502
9008000 54.369 34.0915 58.5944 64.414 152.056 -17.0436
9010000 116.77 166.409 37.4568 -11.5293 153.698 77.2068
9012000 102.639 -10.7352 -174.092 31.8222 34.3317 -26.7087
9014000 69.094 -16.9415 -169.058 109.93 -13.9263 25.7555
9016000 91.2261 1.62293 -338.647 79.5315 48.863 120.045
9018000 127.75 81.5445 -114.427 194.341 -28.7112 15.518
9020000 33.0702 -2.66839 -202.788 88.06 19.7225 62.0529
9022000 99.7585 -50.4858 -205.516 48.8719 162.038 -15.991
9024000 129.641 214.504 -57.1442 3.87153 -0.339755 40.2402
9026000 -49.2785 116.04 -15.0824 84.6995 -177.087 -94.5056
9028000 23.2068 -146.488 -20.2725 60.8016 -132.989 59.2297
9030000 -63.1372 -55.1868 98.6699 60.1495 -95.2075 76.5899
9032000 49.4488 14.4034 122.574 5.30226 -113.51 -52.8982
9034000 11.8186 22.7708 -94.7909 -133.084 -65.1427 -33.8601
9036000 -74.5729 164.451 -92.5658 -168.576 -73.2727 -53.7655
9038000 -11.3998 228.975 8.3752 -119.269 -82.42 4.58017
9040000 -49.9457 53.2642 -168.299 -69.3143 -14.785 25.16
9042000 61.78 130.225 111.65 10.0305 -55.1501 33.6162
9044000 -31.8707 -43.4249 -70.1069 42.6018 -130.154 -136.811
9046000 -113.206 54.1575 46.9722 -67.3879 -103.864 -115.775
9048000 -79.2375 -54.7999 70.2074 29.8952 -83.3158 -196.283
9050000 64.8962 -21.3374 1.87648 -82.2783 -114.198 -102.349
9052000 102.532 84.0367 86.8259 -72.2727 -88.5782 -93.2977
9054000 -84.9628 -61.8271 58.6981 -51.0778 -186.02 -7.68748
9056000 -90.4374 -120.341 -48.2705 -25.3831 -105.101 -62.2357
9058000 -63.7633 54.9868 133.546 -29.0577 -70.4724 -16.8984
9060000 -58.2136 52.9932 -92.6952 -31.6244 13.8969 4.71001
9062000 101.855 67.7942 -106.385 69.8846 5.50165 -32.5254
9064000 81.8682 14.3108 -148.013 -42.2197 -41.9138 -43.0226
9066000 -7.66821 -55.8892 153.725 -136.693 39.5081 -109.627
9068000 -211.904 -11.0391 49.9432 -3.82169 51.8858 -95.0221
9070000 12.7231 -27.852 188.614 54.776 56.9274 2.76292
9072000 -52.0423 -381.61 -12.6557 69.6525 29.0493 -70.0289
9074000 244.656 -111.212 28.2441 15.233 61.9519 -95.2025
9076000 26.4934 -271.865 114.587 -108.342 89.3717 -12.2305
9078000 69.4985 -95.4338 -47.0164 16.2668 83.4039 21.6782
9080000 3.65669 -40.1429 -67.4138 -87.8752 185.955 39.1557
9082000 -72.3716 -36.8165 -48.3732 -10.1297 94.7428 -47.2501
9084000 79.9753 -138.486 63.201 38.5898 27.0754 5.00148
9086000 61.8311 -84.6271 26.9184 128.849 40.8347 136.262
9088000 85.8191 -85.6115 28.9393 11.2939 126.028 82.3674
9090000 93.1576 -32.95 129.997 -70.6581 8.14274 82.3927
9092000 144.563 72.3783 -24.5175 -6.85228 46.9289 70.0583
9094000 -125.453 -109.024 -57.4972 76.2585 -16.3331 55.0017
9096000 -116.416 -112.986 60.1466 16.4791 28.8782 37.8318
9098000 114.232 7.85693 66.1904 11.4267 -139.37 44.5076
9100000 -34.2653 29.2276 51.2538 83.524 -81.5619 -37.486
9102000 78.6528 36.1792 -59.8265 18.0542 21.5701 -4.4929
9104000 -194.292 -2.05007 -30.0705 -64.1666 -43.1464 -98.7504
9106000 -40.758 7.63346 -49.7242 6.07795 -82.9727 85.7496
9108000 44.3801 5.53974 -77.583 26.7666 -193.47 37.8498
9110000 158.204 101.418 47.7879 31.3069 -124.22 24.6817
9112000 67.962 249.966 91.055 33.8915 -8.55343 170.051
9114000 -14.5157 57.2256 13.8934 -30.3261 -90.1758 50.0696
9116000 62.5376 108.073 -22.9413 -72.1783 -17.8564 106.892
9118000 -85.0163 -62.6208 111.425 -48.4166 -117.787 64.4784
9120000 -148.602 -36.8619 45.0339 -39.0198 -212.353 58.9242
9122000 19.8174 72.5043 31.1583 -69.0588 -123.819 105.1
9124000 -25.9516 -73.7367 57.6785 -39.0534 17.8704 56.8925
9126000 26.7933 45.837 -54.9993 19.9447 -23.4531 -61.965
9128000 -11.1367 -39.2473 -187.965 31.6155 -23.0211 -4.47439
9130000 185.026 -99.8397 55.2939 170.285 -1.81838 92.2147
9132000 18.2394 -151.488 -30.3137 120.311 3.72216 42.9691
9134000 -206.673 86.2182 213.202 140.27 -38.5594 -15.4694
9136000 48.7584 29.4516 76.9823 7.23753 -17.8613 -15.297
9138000 -44.9297 -18.6341 85.6368 22.047 22.5219 17.6787
9140000 69.4009 -64.0836 0.494914 -42.5184 8.21021 113.091
9142000 93.7893 34.8989 47.0222 -140.971 -65.5817 102.132
9144000 -105.378 -31.9363 -133.509 -21.4541 -80.3273 4.68802
9146000 79.8246 64.6915 -42.7047 -40.0191 -1.51754 104.335
9148000 -18.5041 99.453 -134.832 -64.4273 6.73375 53.2636
9150000 -16.164 -26.4867 29.7346 32.2222 -62.6211 37.0603
9152000 -107.019 26.2845 154.256 98.8319 -110.353 -125.937
9154000 -196.522 40.6425 122.092 -15.0781 -15.5696 -111.06
9156000 -10.2497 -76.891 -28.6986 -151.107 43.281 17.3361
9158000 -10.2545 -325.063 22.9335 -28.2253 40.9383 -8.83526
9160000 183.674 -51.7814 191.551 -72.5706 20.4443 18.3546
9162000 114.432 -113.149 -81.762 1.20608 -4.47607 5.81996
9164000 -1.6988 -47.7692 -36.0883 -69.733 42.5914 -94.9219
9166000 -23.0217 -56.0036 109.473 -113.996 104.396 -33.0791
9168000 -5.20275 27.7129 33.8771 -56.257 113.275 -110.972
9170000 125.588 -47.6615 6.39432 -68.461 54.5614 -46.3731
9172000 284.693 -24.1018 -5.34491 28.1679 134.249 -111.254
9174000 34.7913 -21.9911 30.5137 -129.081 -80.4373 32.3635
9176000 -121.44 137.261 28.9106 -206.312 -81.4891 32.1349
9178000 -59.2681 -78.0391 65.5503 -84.3738 23.3289 144.203
9180000 24.291 -0.99933 151.783 -67.5712 -18.9497 37.8659
9182000 131.54 15.9159 -66.2102 -71.9533 4.72429 -38.7976
9184000 68.073 -22.947 -198.538 27.9701 26.9444 -78.3919
9186000 -110.549 -59.3538 -62.9256 80.4505 -26.4926 10.421
9188000 -75.3707 85.0771 10.6861 162.111 -78.4581 -15.0637
9190000 -33.7396 -12.001 59.3777 162.347 -96.6577 -23.2695
9192000 -155.328 118.877 97.5251 28.8736 -13.3656 -30.9732
9194000 -3.50524 43.8985 47.7165 167.151 20.8431 -76.0492
9196000 -58.0106 -15.0841 -44.1388 19.0556 -87.6094 -53.5197
9198000 -0.584486 -38.7247 109.854 19.2953 -83.1354 -128.701
9200000 42.8219 40.8455 -151.567 39.1823 -48.7503 -20.5213
9202000 53.0109 -6.61115 -89.5245 3.76031 -57.7675 88.9472
9204000 45.809 -154.838 192.153 11.4333 26.0461 151.734
9206000 127.838 37.9431 155.14 46.6637 83.8127 76.1311
9208000 168.948 -74.7675 -20.5051 83.4385 59.0981 42.8023
9210000 107.869 -128.966 158.399 43.6431 18.4184 50.1841
9212000 -112.538 -276.167 3.94834 85.9362 56.1991 94.7418
9214000 -152.867 -78.0377 -27.8016 23.1087 165.524 100.889
9216000 -115.408 112.39 55.12 -56.678 57.1839 99.6619
9218000 -99.4448 95.682 28.9669 29.1359 -14.8299 11.9588
9220000 -13.9617 -213.968 17.0565 -31.7418 -59.8681 -63.4362
9222000 5.54082 9.15469 73.733 -103.527 -13.1258 -8.08513
9224000 -58.9315 89.2257 -8.19908 -89.8884 71.8157 20.3655
9226000 -139.27 153.005 41.9036 45.7768 -27.371 -109.717
9228000 -8.25962 17.4683 80.7769 20.0554 21.2798 -106.873
9230000 -119.89 165.501 192.151 -0.809278 -7.89027 -52.8657
9232000 -113.241 -20.8603 127.348 -0.493656 -176.677 -26.5632
9234000 -135.071 33.2391 27.2451 96.0617 -70.7345 28.0584
9236000 16.5739 -11.0334 38.0567 -57.4792 -144.349 -0.986094
9238000 0.192794 31.1491 129.639 -116.856 -106.686 -10.0369
9240000 -43.3752 116.178 26.9036 28.3392 -132.626 13.7211
9242000 99.6017 31.8558 -32.6449 -58.6104 21.8624 89.5147
9244000 40.314 -88.3893 -17.5487 -101.754 78.3284 90.656
9246000 -167.133 -48.5967 -112.001 -93.283 62.7284 48.8859
9248000 47.2057 -59.4653 67.4878 -79.8503 63.7942 115.606
9250000 33.9093 -147.875 141.058 -87.3488 -139.819 14.2824
9252000 8.56327 -69.038 -121.905 -39.1037 -239.538 -23.0467
9254000 15.2577 -127.115 -94.3424 43.7287 -22.0846 -42.4065
9256000 -3.39849 -59.4793 -47.4735 103.752 -23.6184 12.6753
9258000 -124.094 40.4722 -145.846 -28.3609 97.7782 -19.8787
9260000 -44.6892 281.641 -63.7414 -51.2343 77.4114 33.1785
9262000 36.2249 79.0893 -0.254741 16.0236 106.176 108.197
9264000 133.669 11.4859 75.716 60.1726 -15.7838 33.8479
9266000 -105.39 -6.11581 26.1015 -18.0054 -49.7869 59.2536
9268000 -33.6985 -56.6468 168.755 -99.6872 35.5238 29.363
9270000 31.3364 -103.265 28.5743 -2.08774 -123.161 -121.836
9272000 -99.6971 -34.3842 17.5454 120.81 -15.4988 -42.2285
9274000 158.68 -256.865 -10.3248 87.2971 -85.7822 24.5708
9276000 2.0011 -302.794 -117.114 46.9067 -16.1176 -35.0808
9278000 26.014 68.2745 -23.6848 35.5722 -34.5226 -124.378
9280000 -80.755 92.7923 -96.5767 -12.5657 -45.3612 -33.2686
9282000 87.215 137.886 -52.6429 -3.36717 46.6533 19.638
9284000 25.6883 -102.922 34.7236 -73.3293 98.9559 54.9396
9286000 -7.24004 47.2739 -5.37656 -121.016 0.0256033 24.195
9288000 -26.1659 14.9859 -32.475 -88.0807 -18.7765 14.8484
9290000 -125.055 -140.351 23.5482 -76.8024 78.9765 -30.0839
9292000 -140.43 52.0467 33.8241 15.2868 -97.3823 36.2597
9294000 113.626 40.7141 24.0126 3.89846 4.63024 -16.6565
9296000 60.0116 -155.096 132.442 28.7818 -39.5177 70.5611
9298000 -19.239 -145.408 9.14943 56.5082 -76.7007 105.127
9300000 -84.0081 172.597 92.2302 91.7472 91.3401 -108.441
9302000 -195.262 155.557 -65.1207 59.4959 -11.189 -81.8921
9304000 -202.999 188.763 -17.1593 63.4099 38.1087 50.9557
9306000 -7.9316 102.77 42.776 6.10716 42.9873 26.197
9308000 -9.08541 -136.808 -9.05584 106.142 64.942 -60.0129
9310000 -106.79 171.61 -66.6712 72.7434 45.3643 -106.619
9312000 -78.3572 89.2405 -102.963 139.57 -15.5373 -73.8107
9314000 -24.2866 72.7792 -200.689 -2.44614 -21.5611 15.0678
9316000 3.88396 106.105 -39.7317 26.8959 -135.812 40.0609
9318000 -15.2124 5.14363 -21.4037 79.1991 -78.5119 80.6471
9320000 -16.4547 160.527 0.204853 163.406 -13.5469 -96.0641
9322000 -43.1664 44.5617 -15.5526 6.16624 -46.7809 -71.3574
9324000 -31.1263 -79.8588 284.709 -55.6248 49.1592 -29.5822
9326000 63.9718 -63.9999 52.1303 18.0943 -19.3214 -176.958
9328000 48.9635 -40.7848 -20.7998 27.4153 15.0669 -129.027
9330000 26.8944 90.4369 -50.1397 -4.38293 27.7413 -58.1647
9332000 -5.84932 -54.1335 -160.367 -25.6731 17.9637 18.7208
9334000 104.137 -37.3412 115.531 169.123 -12.0363 119.407
9336000 -45.5003 84.4801 146.167 41.7268 17.1938 47.8821
9338000 -42.336 31.7897 -149.516 62.4115 91.8625 -97.0584
9340000 -47.1556 129.32 40.2202 95.2025 96.9464 -132.712
9342000 -119.277 148.236 89.0316 47.6948 -30.1379 40.0179
9344000 -25.2896 55.4456 -141.329 -97.5674 -15.1482 14.1686
9346000 176.107 -145.666 109.797 -87.8143 -30.8589 -97.6457
9348000 151.326 -93.7057 -7.61442 -19.0909 -187.581 -89.6137
9350000 123.404 -90.1617 -33.2757 -77.7775 -8.403 -98.2125
9352000 -28.668 -46.2592 62.4404 5.72562 82.5666 -37.9805
9354000 4.0028 17.7149 27.7313 -53.6173 -39.2792 -121.12
9356000 112.218 40.1378 24.1193 -72.481 -136.715 -45.4577
9358000 195.592 80.1439 151.417 -68.3869 -42.6128 -0.960322
9360000 -29.1413 -150.345 114.696 -8.24728 -83.7216 -21.9314
9362000 46.5635 -164.074 -68.4369 71.9576 -36.1778 90.9282
9364000 48.7785 -5.67211 -119.126 26.7071 -119.887 69.8554
9366000 -129.165 37.0095 -75.7777 68.5554 13.0451 -20.5135
9368000 -85.241 132.096 23.5835 54.7263 49.0562 -38.6562
9370000 31.4569 -37.6545 -14.8022 29.7087 3.45988 -82.7798
9372000 -7.4462 -118.254 83.6605 -51.8608 -57.0715 -116.92
9374000 -107.272 -178.877 -8.80634 36.3981 10.4836 -24.2936
9376000 15.5874 -118.61 153.723 58.3787 39.0294 -73.2581
9378000 238.054 -123.661 391.229 9.35232 -1.74964 -140.003
9380000 -41.3631 -89.96 59.7144 -65.5673 61.2551 -108.401
9382000 11.0656 13.7116 5.08542 -75.3025 107.109 31.4404
9384000 -0.724871 144.978 -82.3917 40.9362 7.44377 58.2847
9386000 127.314 -30.6647 -25.449 11.2529 37.1566 30.9618
9388000 -25.9216 -156.096 -104.697 -38.3172 -1.96813 -37.3349
9390000 8.73193 -20.0627 79.2561 51.2452 -69.2964 39.6313
9392000 4.35827 -141.74 112.069 -57.0993 -204.093 111.297
9394000 3.64622 -17.8741 147.639 -92.7704 -98.1949 -47.8469
9396000 27.3645 29.2849 -129.18 -57.5014 -20.3465 -24.0347
9398000 73.9596 -73.5543 -62.8195 21.2486 -24.0849 -45.5149
9400000 7.66857 -195.388 -21.8688 15.2994 -68.6291 49.2407
9402000 298.095 77.1861 -64.204 7.64468 -50.765 21.989
9404000 70.7558 50.8741 -63.3682 64.1507 26.3515 114.277
9406000 -34.6837 -13.0954 -113.754 31.0471 -74.4292 58.0973
9408000 71.6849 -0.614405 47.3462 -61.2977 -208.189 61.1884
9410000 -100.908 -129.116 53.9159 -168.288 -67.4302 17.6534
9412000 -72.5499 -42.845 49.4773 -26.7604 -1.22229 -11.627
9414000 215.916 -75.6448 32.016 -38.7879 -34.8407 102.676
9416000 -33.8356 -20.6452 -10.0543 -77.6275 -95.8181 71.7004
9418000 20.2933 -26.7155 222.707 -49.6328 -41.225 58.6398
9420000 135.662 -224.185 135.7 27.8182 9.91247 -60.4135
9422000 57.9713 -213.267 161.139 62.8844 61.7857 -99.7464
9424000 4.4368 59.7853 56.3033 61.7435 -28.6722 -159.385
9426000 -155.67 72.1437 -101.909 125.746 -82.0178 -153.605
9428000 -213.71 -84.3625 112.84 150.833 114.065 -11.1478
9430000 -86.1081 -195.036 119.113 131.03 41.042 55.5349
9432000 91.5327 -15.4588 -81.4887 25.5599 -59.0523 44.0925
9434000 76.8894 55.0284 -49.7203 37.5819 25.5088 -109.28
9436000 112.393 90.9344 -112.882 -57.7259 -121.634 -108.942
9438000 46.4043 -121.225 -38.254 -104.483 -17.8945 -0.617643
9440000 -24.5349 -110.245 65.6691 -75.4341 -94.4008 87.5733
9442000 44.1287 -261.211 -42.2817 1.23133 60.0103 -30.3305
9444000 65.941 133.179 6.17453 49.3268 22.6615 -42.8907
9446000 87.9976 11.7291 -97.9703 -103.136 -33.9025 66.4489
9448000 -119.171 16.7557 23.8778 -78.1407 43.704 73.5985
9450000 -200.436 51.9017 -17.9504 185.417 -34.6489 85.085
9452000 -54.1605 137.186 121.518 63.679 102.339 122.649
9454000 117.132 118.468 -146.922 34.3688 -65.7068 198.857
9456000 2.41118 188.934 -140.884 21.2167 -75.8691 10.5432
9458000 -44.5043 227.28 -92.806 59.8291 57.4289 -105.252
9460000 50.5852 -32.9024 135.461 47.2021 99.4381 59.6692
9462000 52.8748 11.7717 50.3577 -62.3216 33.257 40.5735
9464000 -7.38879 -14.4543 127.462 -71.5038 -107.439 -70.031
9466000 49.2917 21.8634 -18.8849 -44.8821 -130.169 -85.0437
9468000 -116.459 -0.489003 -92.2113 -127.345 11.7267 -70.787
9470000 -146.011 234.83 60.4365 -12.7782 -13.5857 13.5841
9472000 -85.146 85.3647 -146.326 5.4983 72.5448 28.6803
9474000 -40.7301 88.8927 -104.326 -16.5122 40.2727 -26.2442
9476000 -136.533 -69.7896 -31.0802 10.855 -15.1598 57.5758
9478000 -19.4897 214.775 48.1316 38.7743 18.7323 90.2952
9480000 -0.266293 -23.6732 -171.355 -29.7945 -2.93353 67.6567
9482000 104.887 243.356 -166.988 -16.7934 -76.2618 0.628467
9484000 99.3147 13.4171 -254.685 -34.1499 -137.684 -52.3417
9486000 -26.0308 -20.5888 -18.124 46.7079 -113.536 57.3424
9488000 -115.823 105.326 69.0947 27.0611 -47.5599 10.8233
9490000 171.827 29.1399 -68.2863 76.5278 27.9524 -9.14551
9492000 153.351 -192.945 -65.562 3.52852 -6.02245 -61.8998
9494000 194.772 -214.554 61.4636 61.2155 -16.8083 -31.8777
9496000 37.3302 -24.0321 136.537 47.6876 23.2912 -36.8502
9498000 -37.5386 -110.334 263.378 -2.73686 50.1109 52.1574
9500000 -94.1243 -14.7101 82.7501 -89.0175 17.6435 -32.1508
9502000 -170.859 -51.5799 68.9174 -167.455 -30.1187 -65.2246
9504000 -56.1833 123.789 219.499 -165.698 41.2515 -26.0323
9506000 -216.518 -131.356 126.511 -122.749 2.67073 54.9845
9508000 -62.17 -42.9382 100.372 42.7816 -125.258 133.259
9510000 -83.5163 95.9483 -47.2074 33.039 -29.8181 19.3963
9512000 -20.1255 110.259 -5.03404 -51.6548 -74.2336 155.398
9514000 95.6544 81.0684 12.791 -88.2588 -43.5584 61.7437
9516000 -52.8198 69.5227 -76.7347 33.004 34.4101 122.508
9518000 26.5884 35.6278 124.007 37.4234 -74.9043 124.6
9520000 -3.94497 -107.574 100.608 74.9587 -97.5112 22.1996
9522000 -79.9889 -187.358 -41.0413 3.47062 -12.6718 48.5258
9524000 -41.8316 -34.423 33.4845 39.9897 -60.6164 -25.5667
9526000 37.0212 42.2096 131.979 0.271283 -26.5416 37.3689
9528000 -176.276 -223.451 -340.116 -193.968 17.8581 113.259
9530000 39.2088 94.8272 94.9305 -100.769 98.0521 12.1885
9532000 130.662 31.2413 57.2251 -188.032 75.9354 -11.6044
9534000 92.5773 -82.2974 -46.2157 -60.2684 53.1945 -122.737
9536000 1.55963 -170.895 115.424 -75.3975 -16.3652 19.3488
9538000 66.3479 -169.489 80.5386 15.7612 -1.63833 -13.596
9540000 192.356 -131.132 -148.329 -127.53 84.0349 -13.1034
9542000 122.853 -165.145 -29.2915 -67.1217 -130.233 -73.133
9544000 -7.69174 -31.6941 -12.4021 15.3309 -60.4576 -118.276
9546000 -71.3274 -12.9576 -109.945 113.53 12.5504 -41.0577
9548000 -108.142 91.3659 -123.828 111.696 -131.705 93.7253
9550000 -33.3348 198.023 89.7252 10.9869 -95.698 109.413
9552000 -5.79486 101.066 52.5844 -10.5476 8.76369 110.757
9554000 -51.9629 44.3606 26.4675 -31.1419 -24.3811 153.791
9556000 4.06831 133.107 -13.7451 16.2206 -130.397 167.968
9558000 -94.6833 -10.9558 83.1642 -19.0903 -139.417 44.0308
9560000 34.5766 -87.0306 95.2944 94.0723 -133.086 80.8767
9562000 178.362 -143.415 52.3915 -179.1 90.5959 102.637
9564000 -96.5332 42.8565 -37.3057 -94.1844 -51.7489 16.4946
9566000 -42.8556 -43.8629 51.5424 -73.466 -60.7991 -89.1273
9568000 -43.6646 16.8343 99.9669 109.182 -58.6243 -28.368
9570000 53.1408 102.624 60.5388 54.0894 -123.211 -50.952
9572000 133.605 59.4024 48.1121 188.01 -74.4004 -98.1903
9574000 -170.152 -121.794 25.5753 157.031 -76.0134 10.0066
9576000 -205.153 -70.0377 21.4114 87.3388 -63.7599 -77.0383
9578000 -78.2207 58.8098 63.188 -67.3759 -50.7445 169.82
9580000 -118.902 -142.578 199.033 -89.1651 -44.1052 -3.22898
9582000 -132.426 -60.0128 31.7827 -97.9998 -57.7064 -95.1998
9584000 12.5755 58.0014 129.789 -107.83 22.4111 27.357
9586000 23.1575 116.776 -5.44506 -121.761 -17.4072 -98.7099
9588000 26.3107 -33.3811 153.433 85.0926 -70.6718 2.97547
9590000 148.7 -89.2702 65.5517 79.6223 -114.508 49.4522
9592000 -87.3268 43.736 -44.289 -0.659702 -22.3517 87.7797
9594000 -56.8807 -83.6265 2.2754 27.4859 18.7914 41.3954
9596000 191.099 -0.711211 23.646 -77.1567 30.2098 86.2342
9598000 -43.7574 -105.505 -141.098 -4.37774 4.35785 86.7516
9600000 53.6146 -137.687 -104.924 135.498 -19.8206 51.7018
9602000 122.28 -109.917 -60.019 -39.7195 -53.065 113.097
9604000 128.351 -76.482 69.2761 -56.1553 -29.3108 238.303
9606000 29.7479 1.4403 73.7003 -124.735 -37.0679 13.7514
9608000 -23.8126 101.974 -47.5797 -136.936 -47.6151 -3.00261
9610000 -37.9485 -35.9714 -79.8967 -174.232 -94.7548 -43.5064
9612000 129.836 84.1212 36.3901 -106.833 -7.83912 7.20615
9614000 -101.281 75.6181 -78.552 -47.6635 80.7792 -2.66257
9616000 -140.523 39.8897 -43.6139 5.54068 -56.9486 -60.4516
9618000 -79.9315 46.2431 -58.9364 -54.5342 -38.6771 -49.7964
9620000 109.472 75.8499 93.5946 -7.67871 -6.37398 -53.9644
9622000 63.7956 -90.1226 -52.2816 -10.5956 -39.2875 -125.563
9624000 -35.9434 -1.88915 -44.2199 -24.9462 65.5678 -30.8084
9626000 34.7775 153.852 39.5804 -10.5409 116.973 -1.75115
9628000 -25.3387 58.0008 -0.931431 84.1428 -10.3022 18.9361
9630000 -108.25 -44.6455 -94.8327 -21.2392 101.733 28.9176
9632000 -7.05489 -8.38164 -23.0045 -22.0986 38.136 -143.542
9634000 122.983 133.564 -78.5078 -63.645 11.5672 -122.566
9636000 97.5195 107.176 -61.4825 -52.1045 -11.3379 26.5714
9638000 -46.7048 53.3878 -5.73101 54.2514 32.0163 6.33865
9640000 -148.09 -96.6377 -90.099 86.6646 -84.6211 123.547
9642000 -97.8468 -54.6689 -38.6065 -3.19494 -52.7093 -22.8231
9644000 50.1159 64.586 -52.5543 123.976 13.6967 77.6941
9646000 3.0199 73.2775 54.1111 77.9127 -5.42166 3.20743
9648000 48.3675 -48.9211 -208.234 30.7617 92.808 -106.18
9650000 144.265 -89.2255 75.4203 -36.9036 -55.3587 -83.2431
9652000 118.739 -40.4453 -37.2393 -29.638 -2.47929 -129.541
9654000 -82.8853 138.356 -167.74 -6.12137 -52.1315 -148.063
9656000 145.323 77.8389 -45.4504 7.98403 108.803 -109.506
9658000 108.679 38.9591 64.1134 -49.5851 12.5623 -5.59235
9660000 -2.85746 -153.344 -34.181 -27.5501 -13.6112 125.884
9662000 106.667 -64.2707 49.3185 -54.5375 -37.0819 70.3689
9664000 -19.5095 -83.204 60.4643 59.5445 -124.699 109.567
9666000 23.5786 -96.822 -93.3251 -14.0949 -112.537 45.894
9668000 81.9869 -54.2099 93.4506 10.0977 -196.871 -8.95016
9670000 233.498 -76.3188 124.766 2.06553 -128.335 80.3937
9672000 165.895 -125.873 2.42982 -19.4988 70.5773 136.388
9674000 -56.4845 -75.9154 115.02 -10.6577 92.1952 58.7461
9676000 21.0729 -127.697 164.809 18.6748 29.8362 59.5143
9678000 45.9473 48.8271 141.958 124.204 31.3798 31.7592
9680000 -6.3826 -165.177 92.1714 121.547 52.2259 82.4126
9682000 -171.482 -147.21 -112.738 40.0747 111.175 -17.0196
9684000 -38.5422 52.1597 101.587 -40.9872 54.2575 -22.9428
9686000 -121.157 130.53 93.1979 30.572 84.8089 -183.8
9688000 44.3461 -62.2211 58.3037 -73.4661 8.11717 -47.7908
9690000 -119.907 -94.1738 -55.5417 -70.5612 -54.2124 -33.4939
9692000 -61.5321 21.6463 -27.7092 30.8809 -43.9191 -66.2024
9694000 97.4354 78.7994 46.2016 -58.7719 -188.315 34.6421
9696000 -44.3301 41.5394 -358.924 -196.934 -66.6564 -100.894
9698000 -65.6744 90.1654 -55.8493 -147.343 -21.5915 -79.4637
9700000 5.26622 173.439 -101.173 4.47934 -0.994071 -26.5084
9702000 -249.753 115.874 -61.7896 66.6526 143.388 16.0387
9704000 -110.622 53.6805 94.2 -39.8346 88.0115 58.3136
9706000 -48.0516 40.1562 10.9627 15.819 114.304 46.7491
9708000 -124.998 29.233 29.6632 54.1244 23.8825 124.378
9710000 -23.2413 59.5573 -77.4822 -47.7166 -10.4335 -73.6678
9712000 43.9159 142.473 -98.0918 -138.754 -14.5598 44.3589
9714000 -1.87501 73.4344 -60.7254 -40.0458 -28.711 104.259
9716000 -92.4436 146.535 54.1313 -43.9794 -71.6709 59.3646
9718000 92.2132 -5.06626 224.657 73.1959 6.85207 13.3524
9720000 24.3747 76.5557 179.808 -38.2822 41.5932 -115.694
9722000 -93.706 62.8162 114.505 -74.0029 74.7593 -124.111
9724000 -257.303 -101.63 77.0858 -73.254 -19.9698 -79.7423
9726000 -148.374 -67.3142 225.089 -44.6684 23.9272 7.98048
9728000 -65.3557 89.0259 34.9937 -54.6233 14.9181 138.793
9730000 -6.10835 22.7038 -28.232 -168.072 3.27317 -35.8551
9732000 -44.6822 -16.9192 -60.1407 -118.589 74.5397 -64.2381
9734000 -108.306 16.7539 -38.2723 12.6765 -20.9463 -58.938
