# Time-averaged data for fix vACFavg
# TimeStep c_vAutoCorrFxn[1] c_vAutoCorrFxn[2] c_vAutoCorrFxn[3] c_vAutoCorrFxn[4]
9550000 2.02203e-08 -1.05189e-08 1.32599e-08 2.29613e-08
9552000 1.01546e-08 1.83722e-08 1.37006e-09 2.98969e-08
9554000 3.52664e-08 2.54242e-09 -2.53909e-08 1.24179e-08
9556000 -1.67713e-08 1.23887e-08 3.76843e-08 3.33016e-08
9558000 8.60472e-09 -6.86098e-09 -1.44813e-08 -1.27376e-08
9560000 -7.97855e-09 6.57461e-09 1.8719e-08 1.7315e-08
9562000 -4.20976e-08 -5.01953e-10 6.69262e-09 -3.5907e-08
9564000 2.42321e-08 1.47128e-08 -1.79585e-08 2.09864e-08
9566000 -1.61467e-09 1.5998e-09 1.57646e-08 1.57497e-08
9568000 5.4739e-09 1.65056e-08 2.85071e-08 5.04866e-08
9570000 -3.18001e-08 2.46878e-08 -2.32402e-08 -3.03525e-08
9572000 -1.8634e-08 2.69276e-09 1.20104e-09 -1.47402e-08
9574000 -4.60183e-09 5.66518e-08 -1.28269e-08 3.92231e-08
9576000 1.20087e-08 1.59678e-09 -5.63342e-08 -4.27287e-08
9578000 3.17704e-09 -5.71966e-09 4.12812e-08 3.87385e-08
9580000 9.33139e-09 1.69506e-08 -3.15621e-09 2.31257e-08
9582000 -1.85378e-08 1.77278e-09 2.43648e-08 7.5998e-09
9584000 1.49421e-08 -6.76636e-08 -5.53651e-08 -1.08087e-07
9586000 3.45172e-08 8.23486e-09 4.12304e-08 8.39825e-08
9588000 -3.70899e-08 1.75901e-08 2.2608e-08 3.10821e-09
9590000 -1.41602e-08 -5.92926e-08 1.90288e-08 -5.4424e-08
9592000 1.43673e-08 -3.30472e-08 -4.22611e-08 -6.09409e-08
9594000 4.27082e-09 2.72628e-08 6.3548e-09 3.78884e-08
9596000 -7.52897e-09 -5.31518e-09 4.71083e-08 3.42642e-08
9598000 -4.41174e-09 6.3925e-09 -1.36852e-08 -1.17045e-08
9600000 3.81592e-08 3.43334e-08 -1.2585e-08 5.99075e-08
9602000 -3.56618e-08 -2.89929e-08 1.34009e-08 -5.12538e-08
9604000 -1.33309e-08 1.16107e-08 2.11822e-08 1.9462e-08
9606000 1.79066e-08 8.00737e-09 -5.85491e-08 -3.26352e-08
9608000 -8.5089e-09 -3.14818e-08 1.7737e-08 -2.22537e-08
9610000 1.15172e-08 3.55464e-09 -3.78044e-09 1.12914e-08
9612000 5.32343e-09 1.21178e-08 2.75587e-08 4.49999e-08
9614000 3.6015e-08 -3.48226e-08 -3.54619e-08 -3.42695e-08
9616000 -1.95029e-08 2.69485e-09 -2.86082e-08 -4.54162e-08
9618000 4.02732e-08 -1.63093e-08 -1.98401e-08 4.1238e-09
9620000 -2.46245e-08 5.57467e-09 5.56137e-08 3.65639e-08
9622000 -7.16821e-09 -3.18108e-08 -5.61679e-10 -3.95407e-08
9624000 3.71659e-08 -1.95182e-09 2.42601e-08 5.94742e-08
9626000 -2.65235e-08 -2.63945e-08 3.61758e-09 -4.93005e-08
9628000 -4.18246e-08 1.65758e-08 4.34184e-08 1.81696e-08
9630000 1.72005e-08 1.36963e-08 -7.40685e-09 2.34899e-08
9632000 2.20566e-08 -3.53894e-08 6.25744e-09 -7.07539e-09
9634000 -1.48414e-08 6.3024e-09 -1.17686e-08 -2.03076e-08
9636000 -2.35762e-08 3.62752e-08 1.39247e-08 2.66237e-08
9638000 4.27141e-08 2.54099e-08 -2.26084e-08 4.55156e-08
9640000 -2.48346e-08 -6.30535e-08 5.41653e-11 -8.78339e-08
9642000 4.14847e-08 5.10642e-08 2.59259e-08 1.18475e-07
9644000 -5.65334e-08 -1.93432e-08 1.29446e-08 -6.2932e-08
9646000 1.82604e-08 -1.86531e-08 -1.21485e-08 -1.25412e-08
9648000 2.64195e-08 -1.66158e-08 2.52633e-08 3.5067e-08
9650000 4.32613e-08 4.26434e-08 1.24117e-08 9.83164e-08
9652000 5.94699e-09 4.13418e-08 3.57934e-09 5.08681e-08
9654000 9.91466e-09 -8.69376e-08 -5.4555e-09 -8.24785e-08
9656000 -1.4098e-08 7.35074e-09 -2.21934e-08 -2.89407e-08
9658000 1.31173e-08 -5.22993e-08 -4.30235e-10 -3.96122e-08
9660000 -4.84994e-08 1.14716e-08 4.56492e-08 8.62135e-09
9662000 -1.80177e-08 3.3875e-08 1.72264e-08 3.30837e-08
9664000 -1.32113e-08 -4.10557e-08 -4.35768e-08 -9.78438e-08
9666000 1.34089e-08 -1.76487e-08 3.05127e-08 2.62729e-08
9668000 2.32454e-09 1.47276e-08 2.86688e-08 4.57209e-08
9670000 7.96091e-09 -2.17032e-08 -1.67397e-10 -1.39097e-08
9672000 9.62747e-09 1.65725e-08 3.37113e-08 5.99113e-08
9674000 -4.92098e-08 -1.4014e-08 -3.89659e-08 -1.0219e-07
9676000 3.58986e-08 8.03436e-09 -1.45672e-08 2.93657e-08
9678000 -4.38213e-08 -1.84445e-08 -1.62073e-08 -7.84731e-08
9680000 -3.95401e-08 -4.09962e-08 7.78202e-09 -7.27542e-08
9682000 8.74818e-08 1.42736e-08 1.72694e-08 1.19025e-07
9684000 -1.57402e-09 -8.15605e-09 5.68423e-08 4.71123e-08
9686000 -2.28115e-08 1.87041e-09 -1.52298e-08 -3.61709e-08
9688000 5.79296e-09 2.71017e-08 -4.42815e-09 2.84665e-08
9690000 4.64598e-09 -5.6225e-09 -9.67566e-09 -1.06522e-08
9692000 -4.1411e-09 -3.10736e-08 3.19555e-08 -3.25921e-09
9694000 -2.08379e-08 -6.72876e-09 -1.99956e-08 -4.75623e-08
9696000 2.8331e-08 -6.01526e-09 6.27578e-09 2.85915e-08
9698000 3.82218e-09 1.68114e-10 4.37891e-09 8.3692e-09
9700000 -2.94922e-08 -2.63342e-08 1.70067e-08 -3.88196e-08
9702000 3.41506e-08 2.55888e-08 2.14775e-08 8.12169e-08
9704000 1.39829e-08 2.9527e-09 -3.09242e-08 -1.39886e-08
9706000 1.36757e-08 2.57412e-08 1.60046e-08 5.54215e-08
9708000 1.19602e-08 2.19956e-08 -1.12634e-08 2.26923e-08
9710000 2.30556e-08 1.91431e-08 -1.61933e-08 2.60055e-08
9712000 7.74817e-09 -4.2863e-09 2.61908e-08 2.96527e-08
9714000 -9.39268e-09 -1.03585e-08 -2.95045e-08 -4.92557e-08
9716000 5.38502e-08 -2.20957e-08 3.9949e-09 3.57494e-08
9718000 -1.37256e-09 -3.06276e-08 -1.01569e-08 -4.21571e-08
9720000 -6.33757e-09 5.3637e-08 9.93719e-09 5.72366e-08
9722000 2.26601e-09 -6.92116e-08 -3.86968e-08 -1.05642e-07
9724000 -5.37209e-09 9.3886e-10 5.28698e-09 8.5376e-10
9726000 3.74402e-08 -3.65485e-08 -3.15948e-08 -3.07032e-08
9728000 1.9857e-08 2.85772e-08 3.22073e-08 8.06415e-08
9730000 -1.11669e-08 -5.13194e-09 -4.14211e-08 -5.772e-08
9732000 2.79562e-08 -6.82611e-08 -5.9984e-09 -4.63032e-08
9734000 -1.60231e-08 9.33906e-09 1.90711e-08 1.2387e-08
9736000 -1.47254e-08 2.97943e-08 5.75643e-08 7.26331e-08
9738000 -1.68987e-09 -1.45712e-08 -5.59524e-08 -7.22135e-08
9740000 1.11406e-08 -1.06116e-08 2.61698e-08 2.66988e-08
9742000 -2.34579e-08 4.07205e-09 -7.58729e-09 -2.69732e-08
9744000 1.72534e-08 -2.88738e-08 1.69211e-08 5.30071e-09
9746000 -2.42325e-09 2.35493e-08 -1.59005e-08 5.22551e-09
9748000 -2.23325e-08 -5.72464e-09 9.30277e-09 -1.87544e-08
9750000 -3.92733e-09 -3.40134e-08 -1.75709e-08 -5.55116e-08
9752000 3.8968e-08 1.27596e-08 1.15146e-08 6.32422e-08
9754000 -3.66286e-08 3.06066e-08 -3.94099e-08 -4.54319e-08
9756000 7.50961e-09 1.35208e-08 -1.78235e-08 3.20687e-09
9758000 -2.08624e-08 9.85317e-09 5.22749e-09 -5.78177e-09
9760000 -1.8203e-08 -2.58867e-09 2.12671e-08 4.75454e-10
9762000 5.4717e-08 2.91202e-08 -9.20269e-09 7.46345e-08
9764000 1.9541e-08 4.04746e-08 -5.48814e-08 5.13423e-09
9766000 2.14655e-08 1.27176e-08 1.09878e-08 4.51709e-08
9768000 -8.34928e-09 -6.66411e-08 3.80126e-08 -3.69778e-08
9770000 8.76504e-09 3.06681e-08 -1.17546e-08 2.76786e-08
9772000 2.79465e-08 -1.10258e-08 -3.22918e-08 -1.53711e-08
9774000 1.6731e-08 4.71674e-08 -8.74076e-10 6.30243e-08
9776000 -1.73209e-08 -1.28907e-08 -6.55056e-09 -3.67621e-08
9778000 2.56268e-08 2.28798e-08 1.81273e-08 6.6634e-08
9780000 -3.06694e-08 -8.59936e-08 5.30554e-08 -6.36076e-08
9782000 9.64292e-09 3.81797e-08 -3.00487e-09 4.48177e-08
9784000 -1.29358e-08 -1.50015e-08 -1.61281e-08 -4.40654e-08
9786000 -7.39051e-09 -1.10871e-08 -7.4994e-09 -2.59771e-08
9788000 -3.70028e-09 4.36641e-08 -1.26596e-08 2.73043e-08
9790000 -1.04128e-08 -9.57882e-09 3.98374e-08 1.98458e-08
9792000 -2.70901e-08 4.51812e-08 -4.97201e-09 1.3119e-08
9794000 -1.76945e-08 1.17e-08 -1.75832e-09 -7.75287e-09
9796000 8.69649e-09 -8.84873e-09 1.66319e-08 1.64796e-08
9798000 1.53639e-08 2.02264e-08 -2.15681e-08 1.40222e-08
9800000 -4.40137e-08 -3.33726e-08 -1.18782e-08 -8.92645e-08
9802000 1.73749e-08 -2.2257e-09 -1.87069e-08 -3.55765e-09
9804000 -7.0153e-09 3.00512e-08 1.78888e-08 4.09246e-08
9806000 1.51602e-08 -2.81998e-08 -1.83309e-08 -3.13705e-08
9808000 -5.64778e-09 1.17009e-08 5.94049e-08 6.54581e-08
9810000 -1.5737e-09 2.36492e-08 -7.26213e-09 1.48134e-08
9812000 -4.02483e-08 -7.08759e-09 -3.58206e-09 -5.09179e-08
9814000 2.81852e-08 1.41215e-08 3.3307e-08 7.56138e-08
9816000 1.81709e-08 6.30916e-09 -4.15765e-09 2.03224e-08
9818000 2.80755e-08 -3.65075e-08 -4.14988e-09 -1.25818e-08
9820000 -1.21035e-08 1.67746e-08 2.05061e-08 2.51772e-08
9822000 -4.3457e-08 -5.46962e-08 -4.97579e-08 -1.47911e-07
9824000 2.57648e-08 1.22516e-08 1.68525e-08 5.48689e-08
9826000 -3.39392e-09 -1.08307e-08 2.45083e-09 -1.17738e-08
9828000 -3.07689e-09 -3.3784e-08 -3.71709e-08 -7.40318e-08
9830000 1.97365e-08 -6.3966e-09 4.80232e-08 6.13631e-08
9832000 -1.69247e-08 -1.56922e-08 -2.62396e-08 -5.88566e-08
9834000 2.64939e-08 -6.94663e-09 -1.85679e-08 9.79372e-10
9836000 1.45779e-08 3.1324e-08 -1.05235e-09 4.48496e-08
9838000 -2.92465e-09 -3.2465e-08 3.02516e-08 -5.138e-09
9840000 -2.0509e-08 5.00757e-08 7.70145e-09 3.72681e-08
9842000 -1.62643e-08 1.99414e-08 -4.20237e-08 -3.83467e-08
9844000 3.60293e-08 -1.71822e-09 -1.90537e-08 1.52573e-08
9846000 -2.32049e-08 1.26837e-08 -1.28631e-08 -2.33844e-08
9848000 3.34039e-08 2.83464e-10 2.95472e-09 3.66421e-08
9850000 -6.03201e-08 -8.37396e-09 -3.68878e-08 -1.05582e-07
9852000 3.91471e-08 -3.59567e-08 -3.91807e-09 -7.27674e-10
9854000 -9.8499e-09 -3.49164e-09 1.97209e-08 6.37936e-09
9856000 -1.88462e-08 6.39264e-09 -1.00757e-08 -2.25293e-08
9858000 -5.26833e-09 -1.92614e-08 -6.49827e-10 -2.51796e-08
9860000 2.68772e-08 1.77542e-08 6.34371e-10 4.52658e-08
9862000 -1.48962e-08 -3.8846e-08 4.32023e-08 -1.05399e-08
9864000 -2.05432e-08 -1.89152e-08 2.44459e-08 -1.50126e-08
9866000 -1.62955e-08 -1.33448e-09 -2.76474e-09 -2.03948e-08
9868000 -9.68583e-09 3.18743e-10 -7.39966e-09 -1.67667e-08
9870000 2.69538e-09 -2.08344e-08 2.39614e-08 5.82242e-09
9872000 -8.81332e-09 1.999e-08 -3.34408e-08 -2.22642e-08
9874000 3.02686e-08 7.38865e-08 2.76837e-08 1.31839e-07
9876000 -4.00729e-08 2.73127e-09 1.50704e-08 -2.22712e-08
9878000 9.74657e-09 6.44021e-08 -2.92834e-08 4.48652e-08
9880000 3.19671e-08 -4.4557e-08 3.35716e-08 2.09818e-08
9882000 -3.60975e-08 4.75576e-08 -3.54994e-08 -2.40393e-08
9884000 -3.43455e-09 -3.93156e-08 5.35824e-09 -3.73919e-08
9886000 2.12886e-08 3.42013e-08 -2.9742e-09 5.25157e-08
9888000 1.74957e-10 1.19042e-08 7.30282e-08 8.51074e-08
9890000 -1.00619e-08 6.8948e-09 -8.88916e-09 -1.20563e-08
9892000 3.2628e-08 -2.30514e-08 1.49342e-08 2.45108e-08
9894000 -1.3102e-08 2.34176e-09 2.38661e-09 -8.37361e-09
9896000 2.69847e-08 -1.57047e-08 -6.76679e-09 4.51325e-09
9898000 1.27802e-08 9.06715e-09 2.76179e-08 4.94652e-08
9900000 1.27052e-08 -1.53589e-08 -5.51867e-09 -8.17238e-09
9902000 -2.72221e-08 7.7365e-09 -2.08477e-08 -4.03333e-08
9904000 8.87272e-09 -3.02944e-08 -3.11777e-08 -5.25993e-08
9906000 3.03539e-09 2.75803e-08 1.50725e-08 4.56882e-08
9908000 2.6959e-09 2.89403e-08 -3.20469e-08 -4.107e-10
9910000 -1.13239e-08 8.23238e-09 4.50306e-08 4.19391e-08
9912000 4.92416e-09 1.81587e-08 -5.92605e-08 -3.61776e-08
9914000 -3.4919e-09 1.45714e-08 -1.30182e-08 -1.9387e-09
9916000 1.69006e-08 1.3237e-08 -3.1649e-09 2.69726e-08
9918000 3.31134e-09 -2.39558e-08 -3.1325e-10 -2.09577e-08
9920000 2.26113e-08 -7.05686e-09 1.38796e-08 2.94341e-08
9922000 -5.06298e-08 4.39415e-08 -5.3125e-09 -1.20008e-08
9924000 1.27546e-08 -5.11783e-09 3.54211e-08 4.30579e-08
9926000 1.87451e-08 1.40177e-08 5.92433e-09 3.86871e-08
9928000 -5.53657e-08 -1.63853e-08 1.37048e-08 -5.80461e-08
9930000 1.09601e-08 -9.96727e-09 -2.38061e-08 -2.28132e-08
9932000 3.09759e-08 -3.57852e-08 3.88123e-09 -9.28069e-10
9934000 -4.11051e-08 -3.96724e-08 -9.07253e-09 -8.98501e-08
9936000 7.90965e-08 -3.99516e-08 4.02406e-08 7.93855e-08
9938000 -1.82528e-08 5.76387e-08 -3.50207e-08 4.36533e-09
9940000 1.32476e-08 -4.43872e-09 1.95767e-08 2.83856e-08
9942000 2.70097e-08 5.38173e-08 -5.24806e-09 7.55789e-08
9944000 -6.63829e-09 1.16584e-08 -4.09078e-08 -3.58877e-08
9946000 2.2939e-08 4.04805e-11 3.69839e-08 5.99633e-08
9948000 5.00725e-08 -3.48629e-08 2.66209e-08 4.18306e-08
9950000 -9.39542e-09 -1.60454e-08 -2.96589e-08 -5.50997e-08
9952000 -3.20302e-08 -4.05358e-08 5.58893e-08 -1.66767e-08
9954000 3.19119e-08 -2.31736e-09 -2.82392e-08 1.35531e-09
9956000 3.79456e-09 -1.4232e-08 3.62056e-08 2.57682e-08
9958000 -4.41443e-08 1.29555e-08 -5.38984e-08 -8.50872e-08
9960000 4.50669e-08 4.56792e-09 3.07485e-08 8.03833e-08
9962000 -1.63666e-08 -6.45748e-09 2.13658e-08 -1.45828e-09
9964000 1.81043e-08 2.9458e-08 -1.09169e-09 4.64705e-08
9966000 -2.51572e-08 2.69339e-10 1.27442e-08 -1.21438e-08
9968000 2.55781e-08 -2.56366e-09 -5.85021e-09 1.71643e-08
9970000 -1.34001e-08 2.07077e-08 1.35204e-08 2.08281e-08
9972000 2.08611e-08 7.3e-09 -2.11866e-08 6.97453e-09
9974000 2.73171e-08 -9.16605e-09 -1.33482e-08 4.80293e-09
9976000 -1.40846e-08 1.85822e-08 1.46658e-09 5.96419e-09
9978000 7.91981e-09 2.18162e-08 4.56866e-08 7.54226e-08
9980000 9.26752e-09 1.17317e-08 -5.06979e-08 -2.96988e-08
9982000 -1.8644e-08 -3.44477e-08 2.67528e-09 -5.04164e-08
9984000 4.11619e-08 2.42084e-08 -1.94029e-08 4.59674e-08
9986000 4.59792e-10 8.78045e-09 -2.10756e-08 -1.18353e-08
9988000 4.06426e-09 -2.79249e-08 2.0906e-08 -2.95464e-09
9990000 6.59742e-09 5.61721e-08 -1.9148e-08 4.36214e-08
9992000 3.0873e-08 -2.43837e-08 3.62271e-08 4.27163e-08
9994000 -3.81791e-08 -1.9336e-08 -7.22272e-09 -6.47379e-08
9996000 -1.4003e-08 1.01941e-08 -3.15778e-10 -4.12464e-09
9998000 1.25138e-08 3.81328e-08 -4.79828e-09 4.58483e-08
10000000 1.90897e-08 3.74047e-08 7.38979e-08 1.30392e-07
10002000 -1.21893e-08 -1.92331e-08 -2.535e-08 -5.67723e-08
10004000 3.90362e-08 -2.06078e-08 8.30152e-09 2.67299e-08
10006000 -1.40494e-08 -1.60121e-08 -6.69308e-09 -3.67545e-08
10008000 -2.50066e-08 -2.65182e-08 -2.80196e-08 -7.95444e-08
10010000 4.54533e-08 8.53813e-09 -1.98279e-08 3.41635e-08
10012000 -2.67893e-08 -6.60784e-10 -2.55047e-08 -5.29548e-08
10014000 -3.17702e-08 2.32724e-08 3.02062e-08 2.17084e-08
10016000 2.65921e-08 -1.3525e-08 -4.26208e-08 -2.95537e-08
10018000 -2.80768e-08 -3.0438e-08 4.54885e-08 -1.30262e-08
10020000 1.33241e-09 5.45229e-08 -1.23435e-08 4.35119e-08
10022000 1.16744e-08 -4.55859e-08 3.22142e-08 -1.69728e-09
10024000 -4.05388e-08 2.71655e-09 -3.41091e-08 -7.19313e-08
10026000 5.68082e-08 1.77143e-08 8.35741e-09 8.28798e-08
10028000 -4.24578e-08 -4.17605e-08 -1.5439e-08 -9.96573e-08
10030000 3.74876e-08 1.66317e-08 3.16475e-09 5.72841e-08
10032000 1.54854e-09 -1.8269e-08 -6.62969e-09 -2.33501e-08
10034000 -5.94939e-09 -4.036e-09 2.04196e-08 1.04342e-08
10036000 2.53024e-08 3.12117e-09 -3.12042e-08 -2.78061e-09
10038000 1.24467e-08 -2.53125e-08 2.21539e-08 9.28822e-09
10040000 3.43237e-09 2.15965e-08 6.13631e-09 3.11652e-08
10042000 2.47876e-08 -3.9776e-08 2.95759e-08 1.45876e-08
10044000 8.19896e-08 9.44438e-09 2.01802e-08 1.11614e-07
10046000 -2.09287e-08 1.98088e-08 -3.51073e-09 -4.6306e-09
10048000 4.24411e-08 -2.59112e-08 -2.64134e-08 -9.88339e-09
10050000 3.22823e-08 1.53186e-08 -3.45351e-08 1.30659e-08
10052000 -3.00007e-08 3.51699e-08 -9.74785e-09 -4.57867e-09
10054000 -1.05099e-08 -1.92168e-08 -1.86602e-08 -4.8387e-08
10056000 -2.05087e-08 2.63832e-09 5.52372e-09 -1.23467e-08
10058000 -1.45139e-08 -2.57396e-08 2.517e-08 -1.50835e-08
10060000 -4.04112e-08 2.78614e-08 -3.35514e-08 -4.61012e-08
10062000 -1.79588e-08 -3.24556e-08 2.38102e-08 -2.66041e-08
10064000 -2.32819e-08 2.10957e-08 -3.45766e-09 -5.64388e-09
10066000 2.11615e-08 -2.43169e-08 2.89991e-09 -2.55524e-10
10068000 -5.41609e-08 -2.60914e-09 4.2757e-09 -5.24943e-08
10070000 2.87145e-08 -8.56911e-09 1.16009e-08 3.17462e-08
10072000 -5.50623e-09 -1.63215e-08 2.54342e-08 3.60649e-09
10074000 6.41434e-08 4.78065e-08 -3.43097e-08 7.76402e-08
10076000 1.14432e-08 -2.69384e-08 -2.00164e-09 -1.74968e-08
10078000 -1.05672e-08 -9.42359e-09 4.09238e-09 -1.58984e-08
10080000 7.00217e-09 -3.08859e-08 2.59113e-08 2.02755e-09
10082000 -1.13916e-08 -1.43893e-08 2.02559e-08 -5.52501e-09
10084000 9.35668e-09 3.33612e-08 8.25894e-09 5.09768e-08
10086000 -1.28335e-08 1.87512e-08 -2.65998e-08 -2.06821e-08
10088000 -1.07166e-08 4.5284e-09 2.73802e-08 2.11921e-08
10090000 -2.02795e-08 -1.93046e-08 7.98662e-09 -3.15975e-08
10092000 1.73568e-08 5.16704e-08 -7.36042e-09 6.16667e-08
10094000 3.17089e-09 -3.00454e-09 2.90009e-08 2.91672e-08
10096000 2.50029e-08 -2.21579e-08 -9.04386e-09 -6.19889e-09
10098000 -4.49605e-08 -2.46977e-08 1.89726e-09 -6.77609e-08
10100000 1.26355e-08 -1.19876e-09 3.98593e-09 1.54226e-08
10102000 4.29402e-09 2.80649e-08 -8.96494e-09 2.3394e-08
10104000 2.49447e-08 -2.43896e-08 -1.90701e-08 -1.85149e-08
10106000 -3.26088e-09 2.46581e-08 3.92821e-08 6.06794e-08
10108000 -6.17464e-09 -9.3911e-09 -1.58888e-08 -3.14545e-08
10110000 -2.95791e-08 -2.02588e-08 1.21234e-09 -4.86256e-08
10112000 4.36842e-08 -1.17851e-08 -1.35106e-08 1.83885e-08
10114000 -1.01956e-08 -2.77608e-08 -5.81909e-08 -9.61473e-08
10116000 -2.60969e-08 2.22621e-08 1.67495e-08 1.29147e-08
10118000 6.42919e-08 -1.00818e-07 -4.27162e-09 -4.07976e-08
10120000 3.56584e-09 -1.33236e-08 7.22133e-08 6.24556e-08
10122000 7.06396e-09 -1.64576e-08 -2.84217e-08 -3.78154e-08
10124000 5.73594e-09 1.14971e-09 1.87593e-08 2.5645e-08
10126000 1.644e-08 -1.11859e-08 -1.84518e-08 -1.31978e-08
10128000 2.2262e-08 1.98282e-08 -2.81385e-09 3.92764e-08
10130000 -1.59326e-08 -2.01337e-08 2.78827e-08 -8.18356e-09
10132000 -1.08125e-08 -6.44563e-09 1.46595e-08 -2.59864e-09
10134000 1.5438e-08 2.91367e-09 -2.6753e-08 -8.40129e-09
10136000 -1.23416e-08 -1.77219e-08 9.42607e-09 -2.06375e-08
10138000 7.05171e-08 9.63864e-09 -1.36136e-08 6.65422e-08
10140000 -2.76069e-08 1.05553e-08 -2.82108e-09 -1.98726e-08
10142000 3.41049e-08 -2.21423e-08 4.02885e-09 1.59914e-08
10144000 -1.78917e-08 2.16898e-08 -2.30851e-09 1.48958e-09
10146000 2.33171e-08 6.72323e-09 4.11544e-08 7.11947e-08
10148000 1.59104e-08 4.87537e-08 3.31926e-08 9.78567e-08
10150000 -1.13192e-08 4.56577e-09 1.0104e-08 3.3506e-09
10152000 9.7914e-09 -2.51374e-09 1.39462e-08 2.12238e-08
10154000 2.18194e-08 1.2043e-08 -1.04213e-08 2.34411e-08
10156000 -3.24883e-08 -2.58131e-08 -2.81688e-08 -8.64702e-08
10158000 -6.50554e-09 2.81902e-09 -3.90476e-08 -4.27341e-08
10160000 -8.15049e-09 -2.12715e-08 -3.94213e-09 -3.33641e-08
10162000 1.67842e-08 -4.03976e-08 2.88479e-08 5.23455e-09
10164000 -2.1846e-09 -1.63141e-08 -3.54363e-08 -5.3935e-08
10166000 1.75901e-08 -1.97471e-08 3.1532e-08 2.9375e-08
10168000 1.49258e-08 2.01688e-08 3.2621e-08 6.77157e-08
10170000 -1.39985e-08 5.22666e-09 -3.31762e-09 -1.20895e-08
10172000 -1.09353e-08 3.45591e-08 -5.28346e-09 1.83404e-08
10174000 3.16134e-08 5.62575e-09 -1.10729e-09 3.61318e-08
10176000 8.77364e-09 7.72058e-09 -4.16818e-08 -2.51875e-08
10178000 2.99521e-08 1.71964e-08 4.85294e-09 5.20015e-08
10180000 6.13617e-10 -1.2168e-10 1.31921e-08 1.36841e-08
10182000 -2.29753e-08 -1.43562e-09 -4.70338e-08 -7.14447e-08
10184000 -1.41573e-08 -1.25766e-08 2.39706e-08 -2.76324e-09
10186000 2.15065e-08 -3.40639e-08 2.23013e-08 9.74391e-09
10188000 2.88369e-08 2.75623e-08 -4.67806e-08 9.61856e-09
10190000 3.95865e-08 1.52494e-08 2.65889e-08 8.14248e-08
10192000 -3.35299e-08 -3.54679e-09 -2.17005e-08 -5.87772e-08
10194000 1.48139e-08 -1.50413e-08 1.07797e-08 1.05523e-08
10196000 -8.79735e-09 4.09981e-08 -2.30034e-08 9.1973e-09
10198000 4.68969e-08 8.16936e-09 1.06603e-08 6.57266e-08
10200000 8.80287e-09 3.75906e-10 -2.71508e-08 -1.7972e-08
10202000 -7.06329e-08 3.12108e-08 3.06938e-08 -8.7283e-09
10204000 -1.30386e-09 -3.30281e-08 1.47814e-08 -1.95506e-08
10206000 -2.02233e-08 5.55063e-08 -4.68663e-08 -1.15833e-08
10208000 3.04491e-08 -1.68321e-08 6.96808e-08 8.32978e-08
10210000 1.6081e-08 4.05259e-08 -6.85095e-09 4.97559e-08
10212000 2.61172e-08 -6.15022e-09 2.14148e-08 4.13817e-08
10214000 -5.41683e-08 7.13052e-08 -1.93698e-08 -2.23291e-09
10216000 5.53929e-08 -2.93126e-08 4.26014e-08 6.86818e-08
10218000 1.50375e-08 3.55928e-08 -6.58253e-08 -1.51951e-08
10220000 -1.49768e-08 -3.46588e-09 3.62907e-08 1.7848e-08
10222000 2.8772e-09 2.94009e-08 6.34866e-09 3.86268e-08
10224000 -7.88506e-09 -8.80285e-09 1.60939e-08 -5.93995e-10
10226000 -3.35337e-08 -6.51414e-09 -9.5138e-09 -4.95616e-08
10228000 -4.93512e-09 -4.48213e-09 1.8032e-08 8.61473e-09
10230000 -1.4856e-09 -2.80015e-09 -9.22031e-09 -1.35061e-08
10232000 1.97645e-08 -2.3471e-09 -9.26371e-09 8.15369e-09
10234000 -9.3184e-09 -5.34136e-08 -5.03812e-08 -1.13113e-07
10236000 2.54726e-10 -1.88278e-08 3.12768e-08 1.27038e-08
10238000 -1.03379e-08 5.24462e-09 6.89713e-09 1.80385e-09
10240000 -3.78484e-08 -3.76439e-08 -5.83538e-09 -8.13277e-08
10242000 -3.04365e-08 -1.64039e-08 1.1412e-08 -3.54284e-08
10244000 3.46139e-09 -6.37587e-10 2.26131e-08 2.54369e-08
10246000 2.03603e-08 2.28923e-08 -2.56673e-08 1.75853e-08
10248000 -2.32228e-08 -1.35662e-09 2.96353e-08 5.05587e-09
10250000 -1.73691e-08 2.12746e-08 7.40414e-09 1.13096e-08
10252000 -2.07316e-08 7.91456e-09 2.32291e-08 1.0412e-08
10254000 -3.92642e-08 5.2974e-08 -1.7071e-08 -3.36113e-09
10256000 1.80373e-08 -4.80998e-08 -8.5289e-09 -3.85914e-08
10258000 2.16785e-09 3.7124e-08 1.75225e-08 5.68143e-08
10260000 -1.00402e-09 -1.5403e-08 1.23269e-09 -1.51744e-08
10262000 3.37389e-09 -3.82513e-08 1.97821e-08 -1.50953e-08
10264000 1.23927e-08 -6.58291e-11 -2.8388e-08 -1.60611e-08
10266000 -8.95829e-09 -2.14638e-08 2.95794e-08 -8.42707e-10
10268000 3.64917e-09 -1.47268e-10 -3.78398e-10 3.12351e-09
10270000 5.83883e-08 1.52581e-08 4.64723e-08 1.20119e-07
10272000 -1.22479e-08 1.76827e-09 -6.93879e-09 -1.74184e-08
10274000 3.99599e-08 -1.50767e-08 1.7178e-08 4.20613e-08
10276000 1.25919e-08 -8.70658e-09 6.30045e-08 6.68898e-08
10278000 -3.15429e-08 6.95293e-09 -5.242e-08 -7.701e-08
10280000 1.0628e-08 2.66229e-08 -6.97611e-09 3.02748e-08
10282000 3.16317e-08 4.92684e-08 4.21086e-08 1.23009e-07
