# Time-averaged data for fix avgdeltasq
# TimeStep v_deltasqxy v_deltasqxz v_deltasqyz v_deltasqxx v_deltasqyy v_deltasqzz
538000 1.01239e+11 8.94367e+10 8.33301e+10 1.12971e+11 9.45798e+10 9.59905e+10
540000 1.00917e+11 8.91202e+10 8.30234e+10 1.12657e+11 9.46438e+10 9.57399e+10
542000 1.00606e+11 8.87972e+10 8.30334e+10 1.12251e+11 9.43245e+10 9.54577e+10
544000 1.00829e+11 8.85703e+10 8.27417e+10 1.12605e+11 9.44588e+10 9.5141e+10
546000 1.00574e+11 9.04387e+10 8.24828e+10 1.12268e+11 9.44053e+10 9.48655e+10
548000 1.00264e+11 9.04401e+10 8.21845e+10 1.1186e+11 9.41197e+10 9.45895e+10
550000 1.00976e+11 9.02193e+10 8.20853e+10 1.11528e+11 9.40305e+10 9.43001e+10
552000 1.00695e+11 8.99252e+10 8.32892e+10 1.1122e+11 9.40182e+10 9.40299e+10
554000 1.00522e+11 8.97215e+10 8.30364e+10 1.10862e+11 9.38716e+10 9.37449e+10
556000 1.00477e+11 8.96006e+10 8.28645e+10 1.10768e+11 9.35849e+10 9.35159e+10
558000 1.00666e+11 9.03031e+10 8.29389e+10 1.10398e+11 9.33923e+10 9.32284e+10
560000 1.02203e+11 9.05389e+10 8.26849e+10 1.10213e+11 9.35646e+10 9.29615e+10
562000 1.02077e+11 9.02756e+10 8.2471e+10 1.10551e+11 9.51223e+10 9.29029e+10
564000 1.0179e+11 9.03477e+10 8.22165e+10 1.10279e+11 9.59718e+10 9.31292e+10
566000 1.01467e+11 9.03235e+10 8.20798e+10 1.09893e+11 9.56387e+10 9.28017e+10
568000 1.01136e+11 9.02302e+10 8.18886e+10 1.09541e+11 9.53061e+10 9.24925e+10
570000 1.01107e+11 8.99152e+10 8.16221e+10 1.09568e+11 9.53459e+10 9.217e+10
572000 1.01016e+11 8.98338e+10 8.17549e+10 1.09309e+11 9.5576e+10 9.20083e+10
574000 1.01096e+11 8.96065e+10 8.18132e+10 1.09004e+11 9.65607e+10 9.24532e+10
576000 1.00781e+11 8.92974e+10 8.16763e+10 1.0881e+11 9.63001e+10 9.2622e+10
578000 1.00587e+11 8.90937e+10 8.1552e+10 1.08851e+11 9.60132e+10 9.24893e+10
580000 1.01142e+11 8.90926e+10 8.12841e+10 1.0878e+11 9.56948e+10 9.26049e+10
582000 1.00967e+11 8.90874e+10 8.12571e+10 1.08412e+11 9.56437e+10 9.26342e+10
584000 1.00642e+11 8.92279e+10 8.09803e+10 1.08609e+11 9.56352e+10 9.23539e+10
586000 1.00377e+11 8.89248e+10 8.07417e+10 1.10007e+11 9.56451e+10 9.26029e+10
588000 1.00231e+11 8.88207e+10 8.04705e+10 1.09636e+11 9.59752e+10 9.30148e+10
590000 1.01118e+11 8.9944e+10 8.02212e+10 1.09301e+11 9.5693e+10 9.28545e+10
592000 1.00808e+11 9.00412e+10 8.0501e+10 1.08957e+11 9.55135e+10 9.28249e+10
594000 1.00545e+11 8.99488e+10 8.21428e+10 1.09206e+11 9.56044e+10 9.25338e+10
596000 1.00615e+11 8.97467e+10 8.20073e+10 1.08989e+11 9.55532e+10 9.22419e+10
598000 1.00964e+11 8.9522e+10 8.26799e+10 1.08635e+11 9.54117e+10 9.20407e+10
600000 1.00779e+11 8.95106e+10 8.30702e+10 1.08275e+11 9.50952e+10 9.17349e+10
602000 1.00938e+11 8.97891e+10 8.28205e+10 1.08012e+11 9.48989e+10 9.18592e+10
604000 1.00751e+11 8.985e+10 8.27877e+10 1.0848e+11 9.49108e+10 9.16702e+10
606000 1.00875e+11 8.95586e+10 8.25222e+10 1.08125e+11 9.47489e+10 9.1551e+10
608000 1.00557e+11 9.00462e+10 8.23362e+10 1.07775e+11 9.50728e+10 9.17821e+10
610000 1.02099e+11 8.98342e+10 8.29473e+10 1.08062e+11 9.47883e+10 9.18885e+10
612000 1.0182e+11 8.95681e+10 8.32803e+10 1.07735e+11 9.44921e+10 9.15915e+10
614000 1.01494e+11 8.93537e+10 8.30365e+10 1.07497e+11 9.4189e+10 9.14504e+10
616000 1.01227e+11 8.91053e+10 8.35797e+10 1.07678e+11 9.41389e+10 9.1204e+10
618000 1.01189e+11 8.91138e+10 8.6011e+10 1.07436e+11 9.38928e+10 9.12277e+10
620000 1.01261e+11 8.89963e+10 8.67367e+10 1.07205e+11 9.36283e+10 9.09552e+10
622000 1.02196e+11 8.88599e+10 8.76137e+10 1.06978e+11 9.34256e+10 9.10918e+10
624000 1.02084e+11 8.85917e+10 8.78212e+10 1.0688e+11 9.31468e+10 9.09258e+10
626000 1.01888e+11 8.83276e+10 8.77732e+10 1.06662e+11 9.28508e+10 9.07771e+10
628000 1.01616e+11 8.81383e+10 8.75464e+10 1.06324e+11 9.25956e+10 9.05362e+10
630000 1.0186e+11 8.79585e+10 8.75362e+10 1.06092e+11 9.23619e+10 9.05718e+10
632000 1.02866e+11 8.82548e+10 8.74146e+10 1.06307e+11 9.25594e+10 9.23615e+10
634000 1.02738e+11 8.83523e+10 8.71447e+10 1.08118e+11 9.23207e+10 9.49387e+10
636000 1.02421e+11 8.87322e+10 8.73514e+10 1.07787e+11 9.22265e+10 9.49242e+10
638000 1.02101e+11 8.84949e+10 8.70788e+10 1.07499e+11 9.21643e+10 9.51107e+10
640000 1.01823e+11 8.83593e+10 8.69624e+10 1.07308e+11 9.19001e+10 9.50973e+10
642000 1.0198e+11 8.82595e+10 8.67233e+10 1.07164e+11 9.16665e+10 9.4845e+10
644000 1.01694e+11 8.80957e+10 8.64751e+10 1.06852e+11 9.14355e+10 9.45599e+10
646000 1.01466e+11 8.97814e+10 8.62897e+10 1.06622e+11 9.1553e+10 9.43676e+10
648000 1.01437e+11 9.04789e+10 8.64992e+10 1.06374e+11 9.15017e+10 9.46586e+10
650000 1.01484e+11 9.03499e+10 8.63298e+10 1.06051e+11 9.21731e+10 9.54398e+10
652000 1.01175e+11 9.06515e+10 8.60807e+10 1.05728e+11 9.23908e+10 9.559e+10
654000 1.00954e+11 9.0427e+10 8.60727e+10 1.06756e+11 9.29422e+10 9.53607e+10
656000 1.00791e+11 9.07455e+10 8.65e+10 1.06603e+11 9.30183e+10 9.51051e+10
658000 1.0053e+11 9.06397e+10 8.62481e+10 1.06536e+11 9.44854e+10 9.54831e+10
660000 1.00256e+11 9.07091e+10 8.67499e+10 1.06849e+11 9.55077e+10 9.53151e+10
662000 1.00635e+11 9.09283e+10 8.67939e+10 1.08158e+11 9.6689e+10 9.50323e+10
664000 1.01001e+11 9.07617e+10 8.65354e+10 1.08343e+11 9.6412e+10 9.51058e+10
666000 1.02514e+11 9.0833e+10 8.65825e+10 1.08176e+11 9.61243e+10 9.50044e+10
668000 1.0266e+11 9.05628e+10 8.6329e+10 1.0786e+11 9.62096e+10 9.52035e+10
670000 1.02354e+11 9.03254e+10 8.60946e+10 1.08565e+11 9.59542e+10 9.63326e+10
672000 1.02058e+11 9.05448e+10 8.58577e+10 1.09765e+11 9.56972e+10 9.71856e+10
674000 1.02183e+11 9.03184e+10 8.56037e+10 1.10621e+11 9.54413e+10 9.84657e+10
676000 1.02017e+11 9.00543e+10 8.55655e+10 1.10311e+11 9.51606e+10 9.81848e+10
678000 1.01721e+11 8.97917e+10 8.53224e+10 1.10347e+11 9.48833e+10 9.8198e+10
680000 1.01537e+11 9.01303e+10 8.51545e+10 1.10242e+11 9.46664e+10 9.79582e+10
682000 1.01488e+11 9.16684e+10 8.49138e+10 1.10346e+11 9.43993e+10 9.79793e+10
684000 1.02695e+11 9.20316e+10 8.52168e+10 1.10623e+11 9.41902e+10 9.79605e+10
686000 1.03772e+11 9.25711e+10 8.5509e+10 1.10407e+11 9.39519e+10 9.76947e+10
688000 1.0422e+11 9.25727e+10 8.56594e+10 1.10107e+11 9.39898e+10 9.78985e+10
690000 1.0531e+11 9.24817e+10 8.54512e+10 1.09801e+11 9.39401e+10 9.77474e+10
692000 1.05237e+11 9.27386e+10 8.57658e+10 1.09622e+11 9.37634e+10 9.7925e+10
694000 1.05013e+11 9.31247e+10 8.64034e+10 1.09567e+11 9.35212e+10 9.80994e+10
696000 1.04722e+11 9.39854e+10 8.61793e+10 1.09277e+11 9.32554e+10 9.78584e+10
698000 1.05006e+11 9.58472e+10 8.59534e+10 1.09216e+11 9.32238e+10 9.85509e+10
700000 1.05287e+11 9.59768e+10 8.57085e+10 1.09104e+11 9.29795e+10 9.86204e+10
702000 1.05709e+11 9.62422e+10 8.5531e+10 1.09303e+11 9.29136e+10 9.96831e+10
704000 1.05606e+11 9.59848e+10 8.55e+10 1.09389e+11 9.26523e+10 9.97427e+10
706000 1.0609e+11 9.59998e+10 8.53119e+10 1.09949e+11 9.23925e+10 1.0025e+11
708000 1.06262e+11 9.58728e+10 8.51747e+10 1.09723e+11 9.2771e+10 1.00229e+11
710000 1.05977e+11 9.74802e+10 8.497e+10 1.09686e+11 9.45488e+10 1.03745e+11
712000 1.05681e+11 9.77228e+10 8.49775e+10 1.09489e+11 9.49186e+10 1.04729e+11
714000 1.05534e+11 9.763e+10 8.47403e+10 1.09704e+11 9.55831e+10 1.04495e+11
716000 1.05528e+11 9.73583e+10 8.45044e+10 1.09456e+11 9.5589e+10 1.04284e+11
718000 1.0751e+11 9.70948e+10 8.43245e+10 1.09185e+11 9.54097e+10 1.04007e+11
720000 1.07289e+11 9.68814e+10 8.41538e+10 1.08903e+11 9.5483e+10 1.03909e+11
722000 1.07624e+11 9.69905e+10 8.39373e+10 1.08875e+11 9.53053e+10 1.03674e+11
724000 1.0744e+11 9.67673e+10 8.44912e+10 1.08913e+11 9.50656e+10 1.03574e+11
726000 1.07312e+11 9.777e+10 8.47291e+10 1.08629e+11 9.49007e+10 1.03325e+11
728000 1.07019e+11 9.77832e+10 8.44995e+10 1.0835e+11 9.46834e+10 1.03047e+11
730000 1.07134e+11 9.75408e+10 8.4273e+10 1.08054e+11 9.46844e+10 1.03032e+11
732000 1.07052e+11 9.73077e+10 8.41169e+10 1.07763e+11 9.4509e+10 1.02874e+11
734000 1.06956e+11 9.70664e+10 8.40442e+10 1.07485e+11 9.43804e+10 1.02825e+11
736000 1.06666e+11 9.69812e+10 8.40144e+10 1.07198e+11 9.45636e+10 1.02901e+11
738000 1.07446e+11 9.67228e+10 8.40888e+10 1.0692e+11 9.4943e+10 1.03441e+11
740000 1.07324e+11 9.64718e+10 8.45766e+10 1.06909e+11 9.46886e+10 1.034e+11
742000 1.07969e+11 9.63726e+10 8.44807e+10 1.06848e+11 9.44428e+10 1.03446e+11
744000 1.08471e+11 9.61987e+10 8.43104e+10 1.06668e+11 9.42243e+10 1.03189e+11
746000 1.08528e+11 9.59426e+10 8.42454e+10 1.06626e+11 9.40597e+10 1.02952e+11
748000 1.08769e+11 9.63236e+10 8.40414e+10 1.07329e+11 9.39381e+10 1.03079e+11
750000 1.08495e+11 9.60724e+10 8.41519e+10 1.07065e+11 9.37114e+10 1.02805e+11
752000 1.0821e+11 9.58293e+10 8.39835e+10 1.08137e+11 9.37287e+10 1.02953e+11
754000 1.08878e+11 9.59541e+10 8.43002e+10 1.07989e+11 9.35155e+10 1.02992e+11
756000 1.09039e+11 9.57139e+10 8.41911e+10 1.08368e+11 9.37807e+10 1.0273e+11
758000 1.08872e+11 9.55886e+10 8.39861e+10 1.08318e+11 9.35408e+10 1.02783e+11
760000 1.08849e+11 9.54005e+10 8.37781e+10 1.08218e+11 9.33249e+10 1.02875e+11
762000 1.08819e+11 9.53034e+10 8.3575e+10 1.08253e+11 9.31798e+10 1.02667e+11
764000 1.08554e+11 9.52995e+10 8.35062e+10 1.08374e+11 9.33068e+10 1.024e+11
766000 1.08293e+11 9.50608e+10 8.33135e+10 1.08354e+11 9.31434e+10 1.02186e+11
768000 1.08486e+11 9.48682e+10 8.32482e+10 1.08109e+11 9.32169e+10 1.02057e+11
770000 1.08375e+11 9.4781e+10 8.35645e+10 1.07869e+11 9.31923e+10 1.02237e+11
772000 1.08156e+11 9.48483e+10 8.34137e+10 1.07706e+11 9.31623e+10 1.01987e+11
774000 1.08542e+11 9.465e+10 8.34262e+10 1.07743e+11 9.2977e+10 1.01831e+11
776000 1.08839e+11 9.44067e+10 8.34226e+10 1.07499e+11 9.28206e+10 1.01581e+11
778000 1.08567e+11 9.42378e+10 8.332e+10 1.07237e+11 9.27243e+10 1.01387e+11
780000 1.09578e+11 9.44443e+10 8.32176e+10 1.06963e+11 9.28882e+10 1.01559e+11
782000 1.09375e+11 9.42936e+10 8.33446e+10 1.07057e+11 9.32175e+10 1.01322e+11
784000 1.09097e+11 9.41e+10 8.36837e+10 1.06897e+11 9.30969e+10 1.01064e+11
786000 1.08935e+11 9.38928e+10 8.38777e+10 1.06842e+11 9.28766e+10 1.01156e+11
788000 1.08775e+11 9.37344e+10 8.3803e+10 1.0658e+11 9.26571e+10 1.00947e+11
790000 1.08507e+11 9.39125e+10 8.36767e+10 1.06456e+11 9.24744e+10 1.01062e+11
792000 1.09231e+11 9.37113e+10 8.34946e+10 1.06205e+11 9.23553e+10 1.00852e+11
794000 1.0898e+11 9.34814e+10 8.33055e+10 1.05949e+11 9.21779e+10 1.00615e+11
796000 1.09076e+11 9.34475e+10 8.33137e+10 1.06546e+11 9.22148e+10 1.00532e+11
798000 1.09049e+11 9.32142e+10 8.3871e+10 1.06504e+11 9.19872e+10 1.00457e+11
800000 1.08899e+11 9.30113e+10 8.37188e+10 1.0628e+11 9.18425e+10 1.00451e+11
802000 1.08771e+11 9.32213e+10 8.40147e+10 1.06141e+11 9.16388e+10 1.00462e+11
804000 1.08506e+11 9.35593e+10 8.42752e+10 1.05878e+11 9.20191e+10 1.00812e+11
806000 1.089e+11 9.36616e+10 8.45495e+10 1.06077e+11 9.18631e+10 1.0146e+11
808000 1.08745e+11 9.34317e+10 8.44085e+10 1.05834e+11 9.17547e+10 1.01252e+11
810000 1.08511e+11 9.32195e+10 8.43118e+10 1.0616e+11 9.3478e+10 1.01399e+11
812000 1.08431e+11 9.32141e+10 8.41211e+10 1.07262e+11 9.56823e+10 1.01304e+11
814000 1.0864e+11 9.30031e+10 8.48413e+10 1.07056e+11 9.56801e+10 1.01115e+11
816000 1.08515e+11 9.36393e+10 8.54199e+10 1.07031e+11 9.60831e+10 1.00965e+11
818000 1.08377e+11 9.34466e+10 8.52557e+10 1.07094e+11 9.66045e+10 1.00809e+11
820000 1.08196e+11 9.33125e+10 8.5063e+10 1.07111e+11 9.65084e+10 1.00587e+11
822000 1.08253e+11 9.31485e+10 8.49474e+10 1.06851e+11 9.63112e+10 1.00369e+11
824000 1.08046e+11 9.29293e+10 8.47754e+10 1.06608e+11 9.61409e+10 1.00143e+11
826000 1.07785e+11 9.2915e+10 8.46147e+10 1.07205e+11 9.59604e+10 1.00387e+11
828000 1.08706e+11 9.27195e+10 8.4442e+10 1.07821e+11 9.59078e+10 1.00408e+11
830000 1.08536e+11 9.28093e+10 8.42504e+10 1.08659e+11 9.5943e+10 1.00449e+11
832000 1.08675e+11 9.29423e+10 8.42429e+10 1.08445e+11 9.61044e+10 1.00915e+11
834000 1.08422e+11 9.34394e+10 8.42828e+10 1.08705e+11 9.58746e+10 1.01204e+11
836000 1.08421e+11 9.3378e+10 8.44933e+10 1.08573e+11 9.61786e+10 1.02142e+11
838000 1.08332e+11 9.37532e+10 8.45508e+10 1.08925e+11 9.60725e+10 1.03181e+11
840000 1.08409e+11 9.3635e+10 8.44959e+10 1.08673e+11 9.64054e+10 1.03623e+11
842000 1.08358e+11 9.36379e+10 8.44168e+10 1.08834e+11 9.61871e+10 1.03937e+11
844000 1.08492e+11 9.35003e+10 8.53658e+10 1.08804e+11 9.60204e+10 1.03744e+11
846000 1.08604e+11 9.33426e+10 8.52413e+10 1.08612e+11 9.58911e+10 1.03819e+11
848000 1.08391e+11 9.36398e+10 8.50603e+10 1.08586e+11 9.57504e+10 1.0361e+11
850000 1.08185e+11 9.35037e+10 8.49942e+10 1.08332e+11 9.60656e+10 1.03953e+11
852000 1.07936e+11 9.33547e+10 8.4898e+10 1.08138e+11 9.58873e+10 1.03922e+11
854000 1.07708e+11 9.33644e+10 8.478e+10 1.07973e+11 9.57261e+10 1.03681e+11
856000 1.07589e+11 9.3159e+10 8.47752e+10 1.07727e+11 9.55042e+10 1.03451e+11
858000 1.07625e+11 9.29461e+10 8.50738e+10 1.07476e+11 9.54378e+10 1.03379e+11
860000 1.07613e+11 9.274e+10 8.4907e+10 1.07317e+11 9.5289e+10 1.03464e+11
862000 1.07573e+11 9.26331e+10 8.49881e+10 1.07073e+11 9.51232e+10 1.03316e+11
864000 1.07367e+11 9.28044e+10 8.5351e+10 1.0699e+11 9.50251e+10 1.03644e+11
866000 1.08139e+11 9.26512e+10 8.51622e+10 1.06925e+11 9.48112e+10 1.03653e+11
868000 1.08701e+11 9.25208e+10 8.50545e+10 1.06696e+11 9.46223e+10 1.03416e+11
870000 1.09557e+11 9.23196e+10 8.49803e+10 1.06499e+11 9.44768e+10 1.03181e+11
872000 1.10505e+11 9.21102e+10 8.48575e+10 1.06515e+11 9.46632e+10 1.02961e+11
874000 1.10485e+11 9.25465e+10 8.47537e+10 1.06272e+11 9.45093e+10 1.02776e+11
876000 1.10342e+11 9.30091e+10 8.45609e+10 1.06287e+11 9.44164e+10 1.03275e+11
878000 1.10097e+11 9.28292e+10 8.44643e+10 1.06159e+11 9.4204e+10 1.03125e+11
880000 1.09849e+11 9.27141e+10 8.42767e+10 1.06148e+11 9.43496e+10 1.02905e+11
882000 1.0979e+11 9.26072e+10 8.44619e+10 1.06119e+11 9.41575e+10 1.02771e+11
884000 1.09577e+11 9.2411e+10 8.43049e+10 1.06002e+11 9.39809e+10 1.02565e+11
886000 1.09333e+11 9.24133e+10 8.41188e+10 1.05771e+11 9.38111e+10 1.02419e+11
888000 1.09138e+11 9.25589e+10 8.39352e+10 1.05647e+11 9.38829e+10 1.02944e+11
890000 1.08934e+11 9.23695e+10 8.37542e+10 1.05472e+11 9.36724e+10 1.02775e+11
892000 1.09317e+11 9.21725e+10 8.3576e+10 1.05773e+11 9.34926e+10 1.03365e+11
894000 1.09388e+11 9.20606e+10 8.37093e+10 1.05724e+11 9.33132e+10 1.03498e+11
896000 1.09158e+11 9.19086e+10 8.37794e+10 1.05884e+11 9.33634e+10 1.03283e+11
898000 1.08955e+11 9.17046e+10 8.36812e+10 1.0594e+11 9.33885e+10 1.03056e+11
900000 1.08752e+11 9.15027e+10 8.36055e+10 1.05939e+11 9.31829e+10 1.03026e+11
902000 1.08638e+11 9.15582e+10 8.34708e+10 1.0572e+11 9.30147e+10 1.02898e+11
904000 1.08487e+11 9.22066e+10 8.33374e+10 1.05487e+11 9.29894e+10 1.02866e+11
906000 1.08492e+11 9.21737e+10 8.35474e+10 1.05417e+11 9.28898e+10 1.03169e+11
908000 1.10495e+11 9.20304e+10 8.36849e+10 1.05526e+11 9.31674e+10 1.02954e+11
910000 1.1053e+11 9.18386e+10 8.36698e+10 1.05431e+11 9.30476e+10 1.03163e+11
912000 1.10432e+11 9.2118e+10 8.36137e+10 1.05402e+11 9.2914e+10 1.02971e+11
914000 1.10243e+11 9.19296e+10 8.34488e+10 1.05344e+11 9.28143e+10 1.02756e+11
916000 1.10123e+11 9.17602e+10 8.35331e+10 1.05115e+11 9.28708e+10 1.02808e+11
918000 1.09886e+11 9.19304e+10 8.37613e+10 1.04924e+11 9.34162e+10 1.03036e+11
920000 1.09647e+11 9.36168e+10 8.42609e+10 1.04703e+11 9.39972e+10 1.03456e+11
922000 1.09779e+11 9.4474e+10 8.42961e+10 1.04836e+11 9.42672e+10 1.0324e+11
924000 1.09569e+11 9.52867e+10 8.4329e+10 1.04815e+11 9.4681e+10 1.03127e+11
926000 1.09333e+11 9.53421e+10 8.42001e+10 1.04754e+11 9.48086e+10 1.02934e+11
928000 1.09114e+11 9.52054e+10 8.40517e+10 1.04641e+11 9.462e+10 1.02758e+11
930000 1.09395e+11 9.50062e+10 8.38885e+10 1.0465e+11 9.45689e+10 1.02546e+11
932000 1.09265e+11 9.48498e+10 8.37113e+10 1.04874e+11 9.43771e+10 1.02924e+11
934000 1.09533e+11 9.49429e+10 8.35395e+10 1.04737e+11 9.41892e+10 1.02874e+11
936000 1.09299e+11 9.49105e+10 8.3475e+10 1.04938e+11 9.4094e+10 1.02761e+11
938000 1.09067e+11 9.47963e+10 8.35071e+10 1.04828e+11 9.41605e+10 1.02575e+11
940000 1.08857e+11 9.48971e+10 8.3735e+10 1.04889e+11 9.40507e+10 1.02411e+11
942000 1.08663e+11 9.47164e+10 8.35722e+10 1.04701e+11 9.38688e+10 1.02293e+11
944000 1.08458e+11 9.46554e+10 8.33996e+10 1.04518e+11 9.36725e+10 1.02136e+11
946000 1.08526e+11 9.45576e+10 8.32237e+10 1.04307e+11 9.34899e+10 1.01921e+11
948000 1.08817e+11 9.45405e+10 8.36282e+10 1.04278e+11 9.33097e+10 1.02027e+11
950000 1.08677e+11 9.43918e+10 8.36444e+10 1.04088e+11 9.32756e+10 1.0214e+11
952000 1.08452e+11 9.448e+10 8.37444e+10 1.03877e+11 9.3087e+10 1.01955e+11
954000 1.08226e+11 9.43173e+10 8.36337e+10 1.039e+11 9.30492e+10 1.0175e+11
956000 1.08035e+11 9.42425e+10 8.3462e+10 1.038e+11 9.36585e+10 1.01846e+11
958000 1.0781e+11 9.42855e+10 8.33004e+10 1.03686e+11 9.34854e+10 1.01853e+11
960000 1.07701e+11 9.41528e+10 8.34482e+10 1.04281e+11 9.32926e+10 1.02384e+11
962000 1.07485e+11 9.40707e+10 8.33484e+10 1.04123e+11 9.30991e+10 1.02225e+11
964000 1.07536e+11 9.40227e+10 8.31822e+10 1.03908e+11 9.30375e+10 1.02167e+11
966000 1.07321e+11 9.47181e+10 8.30108e+10 1.04476e+11 9.36741e+10 1.01957e+11
968000 1.07135e+11 9.45416e+10 8.28563e+10 1.04275e+11 9.35327e+10 1.01758e+11
970000 1.06917e+11 9.44179e+10 8.26864e+10 1.0413e+11 9.33805e+10 1.01764e+11
972000 1.07116e+11 9.42375e+10 8.27495e+10 1.0414e+11 9.3398e+10 1.0242e+11
974000 1.07497e+11 9.41921e+10 8.27457e+10 1.03937e+11 9.33773e+10 1.02479e+11
976000 1.07367e+11 9.41324e+10 8.26095e+10 1.03744e+11 9.32196e+10 1.02272e+11
978000 1.07578e+11 9.4926e+10 8.2546e+10 1.037e+11 9.41101e+10 1.02459e+11
980000 1.08149e+11 9.49438e+10 8.27072e+10 1.03805e+11 9.48569e+10 1.02416e+11
982000 1.07959e+11 9.47987e+10 8.25501e+10 1.03597e+11 9.50298e+10 1.02636e+11
984000 1.07763e+11 9.47443e+10 8.23831e+10 1.03387e+11 9.53168e+10 1.02948e+11
986000 1.07621e+11 9.45539e+10 8.31259e+10 1.03253e+11 9.55066e+10 1.02859e+11
988000 1.07431e+11 9.50857e+10 8.41343e+10 1.05314e+11 9.65338e+10 1.02813e+11
990000 1.07229e+11 9.64738e+10 8.41545e+10 1.061e+11 9.67402e+10 1.0274e+11
992000 1.07137e+11 9.65725e+10 8.43649e+10 1.06874e+11 9.67458e+10 1.02831e+11
994000 1.07359e+11 9.6379e+10 8.47689e+10 1.07051e+11 9.86774e+10 1.03317e+11
996000 1.07277e+11 9.63313e+10 8.49723e+10 1.06931e+11 9.88556e+10 1.03203e+11
998000 1.07345e+11 9.73706e+10 8.48362e+10 1.06859e+11 9.86951e+10 1.03031e+11
1000000 1.07564e+11 9.78789e+10 8.46693e+10 1.06646e+11 9.86315e+10 1.02954e+11
1002000 1.09186e+11 9.78392e+10 8.45227e+10 1.06447e+11 9.85837e+10 1.02999e+11
1004000 1.08971e+11 9.77921e+10 8.45493e+10 1.06573e+11 9.85177e+10 1.02843e+11
1006000 1.09119e+11 9.75995e+10 8.44208e+10 1.06434e+11 9.85039e+10 1.03122e+11
1008000 1.08905e+11 9.7804e+10 8.42538e+10 1.06274e+11 9.87362e+10 1.03692e+11
1010000 1.08745e+11 9.7978e+10 8.42231e+10 1.06124e+11 9.86853e+10 1.03506e+11
1012000 1.08622e+11 9.78363e+10 8.42219e+10 1.06478e+11 9.90386e+10 1.03302e+11
1014000 1.08648e+11 9.78134e+10 8.41214e+10 1.06374e+11 9.88979e+10 1.0341e+11
1016000 1.08968e+11 9.77757e+10 8.39561e+10 1.06286e+11 9.87188e+10 1.03429e+11
1018000 1.09113e+11 9.79717e+10 8.42318e+10 1.06304e+11 9.85259e+10 1.03477e+11
1020000 1.08904e+11 9.78182e+10 8.43768e+10 1.06276e+11 9.85661e+10 1.03278e+11
1022000 1.08934e+11 9.78866e+10 8.42214e+10 1.06134e+11 9.83758e+10 1.03167e+11
1024000 1.09655e+11 9.81943e+10 8.40789e+10 1.06343e+11 9.86204e+10 1.02966e+11
1026000 1.09689e+11 9.81956e+10 8.3996e+10 1.06353e+11 9.86498e+10 1.02765e+11
1028000 1.09546e+11 9.81522e+10 8.38453e+10 1.06611e+11 9.97157e+10 1.02759e+11
1030000 1.09928e+11 9.79659e+10 8.42178e+10 1.06933e+11 9.98531e+10 1.02583e+11
1032000 1.10182e+11 9.79904e+10 8.41604e+10 1.06876e+11 9.96601e+10 1.0254e+11
1034000 1.10449e+11 9.82655e+10 8.472e+10 1.06751e+11 1.00035e+11 1.02562e+11
1036000 1.10264e+11 9.88818e+10 8.46855e+10 1.06551e+11 9.99329e+10 1.02508e+11
1038000 1.10345e+11 9.87585e+10 8.48648e+10 1.06615e+11 9.98572e+10 1.02342e+11
1040000 1.10142e+11 9.91491e+10 8.48732e+10 1.06449e+11 9.96902e+10 1.02147e+11
1042000 1.09966e+11 9.92048e+10 8.47229e+10 1.06294e+11 9.95011e+10 1.01983e+11
1044000 1.09872e+11 9.91446e+10 8.46755e+10 1.06158e+11 9.95083e+10 1.01822e+11
1046000 1.0991e+11 9.89986e+10 8.46873e+10 1.06405e+11 9.99506e+10 1.01643e+11
1048000 1.09746e+11 9.89805e+10 8.46573e+10 1.06436e+11 9.97862e+10 1.01553e+11
1050000 1.09778e+11 9.90839e+10 8.45082e+10 1.06261e+11 9.96456e+10 1.01363e+11
1052000 1.09629e+11 9.88987e+10 8.439e+10 1.06202e+11 9.95143e+10 1.01552e+11
1054000 1.0943e+11 9.93535e+10 8.44432e+10 1.06076e+11 9.93274e+10 1.01415e+11
1056000 1.09232e+11 9.91676e+10 8.49441e+10 1.05924e+11 9.91739e+10 1.01225e+11
1058000 1.09027e+11 9.90645e+10 8.47838e+10 1.05987e+11 9.8987e+10 1.01279e+11
1060000 1.08849e+11 9.92512e+10 8.46279e+10 1.05965e+11 9.88571e+10 1.01522e+11
1062000 1.0891e+11 9.90919e+10 8.44688e+10 1.05825e+11 9.88154e+10 1.0172e+11
1064000 1.08985e+11 9.8906e+10 8.43619e+10 1.06107e+11 9.86301e+10 1.02023e+11
1066000 1.08817e+11 9.87225e+10 8.43209e+10 1.06154e+11 9.84629e+10 1.02226e+11
1068000 1.08639e+11 9.85549e+10 8.42045e+10 1.06306e+11 9.83036e+10 1.02224e+11
1070000 1.08541e+11 9.84024e+10 8.42557e+10 1.06131e+11 9.81537e+10 1.02034e+11
1072000 1.08495e+11 9.82634e+10 8.42731e+10 1.05951e+11 9.79782e+10 1.01846e+11
1074000 1.0857e+11 9.80822e+10 8.4121e+10 1.05804e+11 9.78058e+10 1.01672e+11
1076000 1.08487e+11 9.80225e+10 8.39824e+10 1.05608e+11 9.76291e+10 1.01486e+11
1078000 1.08286e+11 9.79207e+10 8.39591e+10 1.05461e+11 9.76664e+10 1.01773e+11
1080000 1.0814e+11 9.77497e+10 8.38216e+10 1.05337e+11 9.77708e+10 1.01656e+11
